Year,Quarter,Name,Count
2015,3,APL,12
2015,3,Brainfuck,12
2015,3,KiCad Layout,12
2015,3,Mako,12
2015,3,OpenSCAD,12
2015,3,Propeller Spin,12
2015,3,Xojo,12
2015,3,Boogie,11
2015,3,GDScript,11
2015,3,LabVIEW,11
2015,3,ATS,10
2015,3,Brightscript,10
2015,3,Lean,10
2015,3,MoonScript,10
2015,3,Pawn,10
2015,3,REALbasic,10
2015,3,RobotFramework,10
2015,4,JavaScript,342570
2015,4,Java,197081
2015,4,Python,175105
2015,4,Ruby,168712
2015,4,PHP,118752
2015,4,HTML,106733
2015,4,C++,94990
2015,4,C#,52774
2015,4,C,48973
2015,4,Go,46372
2015,4,CSS,42437
2015,4,Shell,31989
2015,4,TypeScript,22487
2015,4,Scala,19107
2015,4,Objective-C,13629
2015,4,Swift,13543
2015,4,TeX,8275
2015,4,Perl,8264
2015,4,Rust,7611
2015,4,CoffeeScript,7438
2015,4,Makefile,7255
2015,4,PowerShell,7082
2015,4,Jupyter Notebook,6721
2015,4,Clojure,5821
2015,4,Lua,5136
2015,4,R,4710
2015,4,Kotlin,4432
2015,4,SCSS,4143
2015,4,Groovy,3846
2015,4,Haskell,3806
2015,4,Julia,3662
2015,4,Erlang,3427
2015,4,Emacs Lisp,3232
2015,4,Rich Text Format,3221
2015,4,DM,3032
2015,4,OCaml,2968
2015,4,Nix,2840
2015,4,Elixir,2450
2015,4,Vim Script,2086
2015,4,ApacheConf,1705
2015,4,Dart,1596
2015,4,Puppet,1575
2015,4,Common Lisp,1507
2015,4,MATLAB,1332
2015,4,F#,1280
2015,4,XSLT,1202
2015,4,Assembly,1153
2015,4,Fortran,1124
2015,4,YAML,1069
2015,4,Visual Basic,1067
2015,4,SQF,986
2015,4,SaltStack,908
2015,4,ASP,892
2015,4,Scheme,827
2015,4,Jinja,826
2015,4,CMake,808
2015,4,Dockerfile,758
2015,4,Processing,748
2015,4,Chapel,717
2015,4,Mathematica,676
2015,4,Bicep,668
2015,4,Mustache,667
2015,4,TSQL,659
2015,4,Batchfile,645
2015,4,Haxe,630
2015,4,Pascal,619
2015,4,Racket,590
2015,4,ColdFusion,581
2015,4,Markdown,569
2015,4,Modelica,568
2015,4,PostScript,539
2015,4,Elm,517
2015,4,AutoHotkey,515
2015,4,Logos,481
2015,4,Less,452
2015,4,PLpgSQL,437
2015,4,Raku,413
2015,4,PLSQL,391
2015,4,QML,377
2015,4,Smarty,372
2015,4,Vue,356
2015,4,ActionScript,354
2015,4,Nim,353
2015,4,Apex,348
2015,4,Haml,337
2015,4,Gherkin,318
2015,4,HCL,314
2015,4,Nunjucks,314
2015,4,D,308
2015,4,Stylus,296
2015,4,Standard ML,286
2015,4,JSON,277
2015,4,Smalltalk,267
2015,4,Arduino,265
2015,4,Web Ontology Language,264
2015,4,Objective-C++,259
2015,4,Roff,247
2015,4,Eagle,242
2015,4,LilyPond,241
2015,4,hoon,233
2015,4,WebAssembly,232
2015,4,Prolog,231
2015,4,XQuery,224
2015,4,Starlark,222
2015,4,VHDL,221
2015,4,RAML,218
2015,4,Handlebars,213
2015,4,Hack,212
2015,4,GAP,193
2015,4,PicoLisp,191
2015,4,PureScript,187
2015,4,Yacc,186
2015,4,GLSL,177
2015,4,Coq,174
2015,4,Tcl,174
2015,4,FreeMarker,172
2015,4,GCC Machine Description,167
2015,4,Eiffel,162
2015,4,SourcePawn,159
2015,4,BitBake,157
2015,4,Red,157
2015,4,Xtend,157
2015,4,Crystal,156
2015,4,Pug,154
2015,4,ReScript,151
2015,4,OpenEdge ABL,147
2015,4,Cuda,143
2015,4,Jsonnet,143
2015,4,API Blueprint,142
2015,4,Bikeshed,140
2015,4,LLVM,125
2015,4,EJS,122
2015,4,Groff,116
2015,4,LSL,116
2015,4,Slash,116
2015,4,Wikitext,116
2015,4,Vim Snippet,111
2015,4,Twig,109
2015,4,Perl 6,108
2015,4,Cython,100
2015,4,Vala,94
2015,4,GDScript,88
2015,4,ANTLR,83
2015,4,NetLogo,82
2015,4,IDL,81
2015,4,CartoCSS,75
2015,4,VBScript,70
2015,4,ooc,70
2015,4,Liquid,69
2015,4,POV-Ray SDL,67
2015,4,AGS Script,64
2015,4,LoomScript,60
2015,4,COBOL,59
2015,4,Sass,57
2015,4,ASL,56
2015,4,Meson,55
2015,4,Terra,55
2015,4,Visual Basic .NET,55
2015,4,Augeas,54
2015,4,OpenSCAD,53
2015,4,Thrift,53
2015,4,Objective-J,52
2015,4,SAS,52
2015,4,M4,50
2015,4,Stan,50
2015,4,YARA,50
2015,4,Game Maker Language,49
2015,4,Nginx,48
2015,4,Solidity,48
2015,4,mIRC Script,48
2015,4,Frege,47
2015,4,LiveScript,47
2015,4,RobotFramework,47
2015,4,Verilog,46
2015,4,Fluent,40
2015,4,Slim,39
2015,4,Isabelle,38
2015,4,Fantom,37
2015,4,Gosu,36
2015,4,AMPL,35
2015,4,1C Enterprise,34
2015,4,SQLPL,33
2015,4,Inform 7,32
2015,4,Protocol Buffer,32
2015,4,Dylan,30
2015,4,SystemVerilog,30
2015,4,NASL,29
2015,4,APL,28
2015,4,Inno Setup,28
2015,4,Ren'Py,28
2015,4,Brainfuck,26
2015,4,NSIS,26
2015,4,SWIG,26
2015,4,Stata,26
2015,4,Svelte,23
2015,4,AppleScript,20
2015,4,Scilab,20
2015,4,Common Workflow Language,19
2015,4,Blade,18
2015,4,Bluespec,16
2015,4,PigLatin,16
2015,4,Smali,16
2015,4,Astro,14
2015,4,F*,14
2015,4,LabVIEW,14
2015,4,Pan,14
2015,4,Macaulay2,13
2015,4,Xojo,13
2015,4,Boogie,12
2015,4,DIGITAL Command Language,12
2015,4,SuperCollider,12
2015,4,YASnippet,12
2015,4,Factor,11
2015,4,INI,11
2015,4,X10,11
2015,4,ZenScript,11
2015,4,AutoIt,10
2015,4,KiCad Layout,10
2015,4,Limbo,10
2015,4,M,10
2015,4,MoonScript,10
2015,4,Pawn,10
2015,4,Tea,10
2015,4,VBA,10
2016,1,JavaScript,461052
2016,1,Java,229942
